time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,weather_code,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,relative_humidity_2m_max,relative_humidity_2m_min,city,country,latitude,longitude
2019-03-17,88.8,69.1,76.7,84.5,68.2,3.8,3.8,0.0,9.0,61,27.6,54.4,120,14.47,82,37,Dubai,UAE,25.2048,55.2708
2019-03-18,72.9,67.0,69.8,71.4,59.7,0.0,0.0,0.0,0.0,0,33.3,51.5,284,23.45,85,41,Dubai,UAE,25.2048,55.2708
2019-03-19,72.9,65.5,68.7,66.3,60.3,0.0,0.0,0.0,0.0,3,35.0,54.7,284,23.39,69,44,Dubai,UAE,25.2048,55.2708
2019-03-20,73.0,62.7,67.8,72.5,61.0,0.0,0.0,0.0,0.0,3,24.2,41.4,261,23.17,83,55,Dubai,UAE,25.2048,55.2708
2019-03-21,78.2,59.3,68.6,79.4,58.0,0.0,0.0,0.0,0.0,3,19.5,33.5,237,22.98,90,40,Dubai,UAE,25.2048,55.2708
2019-03-22,87.4,64.3,74.6,85.2,64.9,0.3,0.3,0.0,1.0,51,34.6,52.6,67,18.11,93,27,Dubai,UAE,25.2048,55.2708
2019-03-23,85.7,70.0,75.6,87.0,66.8,0.8,0.8,0.0,1.0,53,41.7,84.6,67,20.16,72,38,Dubai,UAE,25.2048,55.2708
2019-03-24,84.3,67.9,75.4,84.3,64.5,0.0,0.0,0.0,0.0,3,40.2,69.8,77,20.7,82,48,Dubai,UAE,25.2048,55.2708
2019-03-25,89.4,72.3,79.4,84.4,68.8,0.1,0.1,0.0,1.0,51,36.3,54.4,122,12.37,78,25,Dubai,UAE,25.2048,55.2708
2019-03-26,93.7,72.3,82.3,87.1,73.9,0.0,0.0,0.0,0.0,3,35.1,52.9,129,15.55,86,21,Dubai,UAE,25.2048,55.2708
2019-03-27,83.3,70.8,76.0,81.3,71.2,4.6,4.6,0.0,9.0,55,36.0,55.8,20,12.96,87,27,Dubai,UAE,25.2048,55.2708
2019-03-28,84.2,68.0,74.2,83.9,68.1,2.8,2.8,0.0,6.0,61,25.9,41.8,30,16.94,95,28,Dubai,UAE,25.2048,55.2708
2019-03-29,82.6,64.2,72.3,82.5,67.3,0.0,0.0,0.0,0.0,3,17.8,33.5,316,23.78,100,31,Dubai,UAE,25.2048,55.2708
2019-03-30,83.6,60.2,72.6,79.2,58.8,0.0,0.0,0.0,0.0,3,23.9,43.9,60,18.45,91,28,Dubai,UAE,25.2048,55.2708
2019-03-31,89.9,69.2,81.4,89.3,65.4,0.0,0.0,0.0,0.0,3,26.9,45.0,59,22.88,46,23,Dubai,UAE,25.2048,55.2708
2019-04-01,100.2,78.6,87.7,93.8,71.8,0.0,0.0,0.0,0.0,3,33.8,52.9,159,23.66,36,14,Dubai,UAE,25.2048,55.2708
2019-04-02,86.0,74.4,81.4,88.6,72.2,0.0,0.0,0.0,0.0,3,25.4,44.6,239,16.66,82,20,Dubai,UAE,25.2048,55.2708
2019-04-03,94.9,72.8,81.6,93.9,76.7,0.6,0.6,0.0,2.0,51,16.7,40.3,31,14.14,87,19,Dubai,UAE,25.2048,55.2708
2019-04-04,97.9,73.3,84.0,91.6,69.7,0.0,0.0,0.0,0.0,3,23.4,39.2,73,20.07,62,12,Dubai,UAE,25.2048,55.2708
2019-04-05,92.8,75.0,83.2,91.7,72.8,0.0,0.0,0.0,0.0,3,18.2,34.2,37,19.11,52,21,Dubai,UAE,25.2048,55.2708
2019-04-06,97.1,73.0,84.5,96.1,73.1,0.0,0.0,0.0,0.0,3,25.2,40.3,7,23.36,79,15,Dubai,UAE,25.2048,55.2708
2019-04-07,97.7,72.8,84.6,93.9,69.2,0.0,0.0,0.0,0.0,3,20.2,34.9,338,24.63,45,10,Dubai,UAE,25.2048,55.2708
2019-04-08,86.2,75.9,80.2,87.2,73.3,0.0,0.0,0.0,0.0,3,28.0,53.6,255,19.35,78,25,Dubai,UAE,25.2048,55.2708
2019-04-09,89.1,71.2,79.8,89.8,76.5,0.0,0.0,0.0,0.0,3,17.4,31.0,276,24.42,88,26,Dubai,UAE,25.2048,55.2708
2019-04-10,84.8,75.2,79.6,84.9,75.4,0.1,0.1,0.0,1.0,51,26.5,38.2,269,16.92,76,36,Dubai,UAE,25.2048,55.2708
2019-04-11,83.5,72.3,79.0,83.7,75.9,0.0,0.0,0.0,0.0,3,15.5,29.9,243,13.47,79,40,Dubai,UAE,25.2048,55.2708
2019-04-12,87.3,73.2,79.6,87.8,77.0,0.0,0.0,0.0,0.0,3,16.3,30.6,338,20.64,83,32,Dubai,UAE,25.2048,55.2708
2019-04-13,87.4,70.8,77.5,83.8,71.8,6.9,6.9,0.0,9.0,61,27.3,46.1,233,16.79,86,35,Dubai,UAE,25.2048,55.2708
2019-04-14,77.4,67.7,72.7,71.8,65.0,6.6,6.6,0.0,11.0,55,45.2,68.4,254,21.01,91,60,Dubai,UAE,25.2048,55.2708
2019-04-15,80.9,69.8,75.0,81.1,69.2,0.0,0.0,0.0,0.0,0,31.1,44.6,254,25.25,80,47,Dubai,UAE,25.2048,55.2708
2019-04-16,81.8,65.9,73.6,81.2,66.7,0.0,0.0,0.0,0.0,0,19.1,33.8,239,25.6,87,35,Dubai,UAE,25.2048,55.2708
2019-04-17,87.2,63.5,75.7,86.1,60.7,0.0,0.0,0.0,0.0,0,16.0,29.2,221,25.5,79,20,Dubai,UAE,25.2048,55.2708
2019-04-18,92.4,65.0,78.7,89.0,61.5,0.0,0.0,0.0,0.0,0,18.7,35.3,43,25.79,52,9,Dubai,UAE,25.2048,55.2708
2019-04-19,97.9,70.0,82.1,92.5,65.6,0.0,0.0,0.0,0.0,0,26.4,44.6,222,25.52,48,10,Dubai,UAE,25.2048,55.2708
2019-04-20,98.8,74.1,84.6,95.8,68.6,0.0,0.0,0.0,0.0,1,24.4,42.1,210,25.51,47,16,Dubai,UAE,25.2048,55.2708
2019-04-21,97.2,77.6,86.9,97.2,73.7,0.0,0.0,0.0,0.0,2,26.5,42.8,208,24.94,46,22,Dubai,UAE,25.2048,55.2708
2019-04-22,97.8,79.2,89.1,98.0,76.0,0.0,0.0,0.0,0.0,3,33.0,53.6,232,22.91,61,23,Dubai,UAE,25.2048,55.2708
2019-04-23,81.9,74.8,78.6,84.5,73.0,0.0,0.0,0.0,0.0,3,28.2,47.5,284,22.5,91,48,Dubai,UAE,25.2048,55.2708
2019-04-24,80.9,72.8,76.1,75.9,69.1,0.0,0.0,0.0,0.0,0,36.1,56.9,278,26.28,67,38,Dubai,UAE,25.2048,55.2708
2019-04-25,80.7,70.4,75.2,77.0,68.5,0.0,0.0,0.0,0.0,0,32.1,52.6,277,26.17,68,41,Dubai,UAE,25.2048,55.2708
2019-04-26,80.4,66.7,74.5,81.5,67.6,0.0,0.0,0.0,0.0,3,24.3,42.1,271,26.29,81,48,Dubai,UAE,25.2048,55.2708
2019-04-27,83.1,69.4,76.8,82.6,69.6,0.0,0.0,0.0,0.0,3,26.9,45.4,262,24.56,79,36,Dubai,UAE,25.2048,55.2708
2019-04-28,86.4,67.9,78.0,85.4,69.2,0.0,0.0,0.0,0.0,3,27.3,46.4,262,24.4,85,34,Dubai,UAE,25.2048,55.2708
2019-04-29,85.6,73.9,79.5,86.1,76.5,0.0,0.0,0.0,0.0,0,29.2,46.1,265,25.99,74,40,Dubai,UAE,25.2048,55.2708
2019-04-30,86.4,73.8,80.1,87.2,75.6,0.0,0.0,0.0,0.0,0,25.2,42.1,263,26.04,76,39,Dubai,UAE,25.2048,55.2708
2019-05-01,85.5,74.4,79.7,88.4,75.4,0.0,0.0,0.0,0.0,0,24.6,37.4,267,26.87,82,44,Dubai,UAE,25.2048,55.2708
2019-05-02,88.3,69.3,78.8,90.0,71.7,0.0,0.0,0.0,0.0,0,20.0,36.7,232,26.7,92,37,Dubai,UAE,25.2048,55.2708
2019-05-03,92.4,70.1,80.4,96.4,71.0,0.0,0.0,0.0,0.0,0,21.7,38.9,243,26.52,85,34,Dubai,UAE,25.2048,55.2708
2019-05-04,92.6,70.4,81.2,97.7,75.4,0.0,0.0,0.0,0.0,3,26.6,49.0,268,26.66,97,34,Dubai,UAE,25.2048,55.2708
2019-05-05,96.9,75.3,85.3,98.0,79.6,0.0,0.0,0.0,0.0,3,20.3,36.4,262,26.2,84,25,Dubai,UAE,25.2048,55.2708
2019-05-06,90.9,76.2,83.7,93.6,77.6,0.0,0.0,0.0,0.0,0,24.1,41.4,246,26.66,69,39,Dubai,UAE,25.2048,55.2708
2019-05-07,89.2,76.5,82.7,92.4,78.3,0.0,0.0,0.0,0.0,0,23.1,38.9,237,26.51,72,43,Dubai,UAE,25.2048,55.2708
2019-05-08,91.3,73.9,82.3,92.6,73.4,0.0,0.0,0.0,0.0,0,21.3,38.2,238,26.75,90,29,Dubai,UAE,25.2048,55.2708
2019-05-09,93.9,71.2,82.1,97.1,76.6,0.0,0.0,0.0,0.0,3,27.9,46.8,307,26.46,96,29,Dubai,UAE,25.2048,55.2708
2019-05-10,94.5,74.1,84.8,97.4,76.7,0.0,0.0,0.0,0.0,1,23.2,41.4,278,26.24,94,31,Dubai,UAE,25.2048,55.2708
2019-05-11,94.1,77.5,86.0,98.0,80.3,0.0,0.0,0.0,0.0,0,23.0,41.4,266,27.01,82,36,Dubai,UAE,25.2048,55.2708
2019-05-12,92.9,78.1,85.4,95.6,82.7,0.0,0.0,0.0,0.0,0,27.3,43.2,256,26.92,76,34,Dubai,UAE,25.2048,55.2708
2019-05-13,90.6,79.8,85.3,94.5,81.7,0.0,0.0,0.0,0.0,3,28.1,43.6,257,26.54,64,38,Dubai,UAE,25.2048,55.2708
2019-05-14,91.4,79.8,85.5,91.8,82.3,0.0,0.0,0.0,0.0,3,27.0,46.1,254,26.84,65,36,Dubai,UAE,25.2048,55.2708
2019-05-15,94.0,74.8,84.1,94.2,73.9,0.0,0.0,0.0,0.0,0,22.0,38.9,238,26.93,71,28,Dubai,UAE,25.2048,55.2708
2019-05-16,92.8,74.4,84.3,96.2,74.0,0.0,0.0,0.0,0.0,0,22.1,40.3,320,26.84,69,30,Dubai,UAE,25.2048,55.2708
2019-05-17,100.0,78.0,87.7,101.6,78.4,0.0,0.0,0.0,0.0,3,29.2,49.3,10,25.92,91,19,Dubai,UAE,25.2048,55.2708
2019-05-18,94.8,80.3,87.6,96.1,82.9,0.0,0.0,0.0,0.0,3,24.5,42.5,15,19.55,59,32,Dubai,UAE,25.2048,55.2708
2019-05-19,98.2,84.5,91.0,100.4,84.6,0.0,0.0,0.0,0.0,3,26.3,43.9,10,22.77,66,26,Dubai,UAE,25.2048,55.2708
2019-05-20,98.7,81.4,89.7,101.4,86.1,0.0,0.0,0.0,0.0,1,23.6,42.5,342,24.13,68,31,Dubai,UAE,25.2048,55.2708
2019-05-21,90.3,80.4,84.9,97.5,86.3,0.0,0.0,0.0,0.0,3,24.9,39.6,259,22.27,89,54,Dubai,UAE,25.2048,55.2708
2019-05-22,90.9,77.9,85.0,92.3,84.5,0.0,0.0,0.0,0.0,3,29.7,46.4,257,23.41,86,39,Dubai,UAE,25.2048,55.2708
2019-05-23,91.3,79.2,85.6,93.1,84.7,0.0,0.0,0.0,0.0,2,31.2,51.8,264,26.67,79,46,Dubai,UAE,25.2048,55.2708
2019-05-24,93.9,76.5,84.9,95.7,77.8,0.0,0.0,0.0,0.0,3,20.7,37.1,244,27.03,80,32,Dubai,UAE,25.2048,55.2708
2019-05-25,98.2,72.9,84.9,100.6,75.6,0.0,0.0,0.0,0.0,0,21.9,38.5,327,27.28,82,19,Dubai,UAE,25.2048,55.2708
2019-05-26,103.8,75.7,88.4,103.9,77.7,0.0,0.0,0.0,0.0,3,27.1,43.6,332,26.92,88,15,Dubai,UAE,25.2048,55.2708
2019-05-27,105.5,78.1,91.1,106.6,77.9,0.0,0.0,0.0,0.0,3,23.8,39.2,279,25.39,70,19,Dubai,UAE,25.2048,55.2708
2019-05-28,104.8,83.2,91.3,102.4,89.8,0.0,0.0,0.0,0.0,3,22.5,39.6,267,22.56,73,15,Dubai,UAE,25.2048,55.2708
2019-05-29,103.0,79.9,89.7,101.1,83.4,0.0,0.0,0.0,0.0,0,26.0,44.6,256,26.76,65,17,Dubai,UAE,25.2048,55.2708
2019-05-30,99.7,78.7,89.1,101.9,79.5,0.0,0.0,0.0,0.0,0,23.7,41.0,247,27.16,65,25,Dubai,UAE,25.2048,55.2708
2019-05-31,98.6,80.2,89.1,101.6,79.8,0.0,0.0,0.0,0.0,0,22.4,40.0,238,26.94,68,29,Dubai,UAE,25.2048,55.2708
2019-06-01,97.2,80.6,89.5,99.6,84.5,0.0,0.0,0.0,0.0,3,24.9,42.8,254,27.05,78,34,Dubai,UAE,25.2048,55.2708
2019-06-02,96.9,79.3,88.2,99.3,84.7,0.0,0.0,0.0,0.0,3,18.8,34.6,244,27.34,81,29,Dubai,UAE,25.2048,55.2708
2019-06-03,96.7,75.9,87.4,100.7,75.6,0.0,0.0,0.0,0.0,3,22.6,39.2,358,25.64,78,18,Dubai,UAE,25.2048,55.2708
2019-06-04,109.6,81.9,94.3,110.3,81.1,0.0,0.0,0.0,0.0,2,27.4,45.4,34,26.33,69,12,Dubai,UAE,25.2048,55.2708
2019-06-05,105.5,83.0,93.7,105.9,81.9,0.0,0.0,0.0,0.0,3,22.6,39.2,282,25.06,70,19,Dubai,UAE,25.2048,55.2708
2019-06-06,106.5,80.4,91.6,106.3,83.1,0.0,0.0,0.0,0.0,2,27.2,44.6,255,26.24,74,16,Dubai,UAE,25.2048,55.2708
2019-06-07,103.0,80.3,90.6,102.8,84.7,0.0,0.0,0.0,0.0,0,26.1,45.0,262,26.8,70,17,Dubai,UAE,25.2048,55.2708
2019-06-08,100.9,81.1,90.9,103.5,82.5,0.0,0.0,0.0,0.0,0,19.3,35.6,262,26.77,82,22,Dubai,UAE,25.2048,55.2708
2019-06-09,98.2,81.3,89.5,104.6,86.0,0.0,0.0,0.0,0.0,0,19.1,35.6,257,26.63,86,38,Dubai,UAE,25.2048,55.2708
2019-06-10,97.5,80.9,89.7,105.4,88.4,0.0,0.0,0.0,0.0,0,20.7,37.4,252,26.61,91,39,Dubai,UAE,25.2048,55.2708
2019-06-11,101.0,81.7,92.6,108.5,90.7,0.0,0.0,0.0,0.0,1,22.9,40.0,310,26.13,87,37,Dubai,UAE,25.2048,55.2708
2019-06-12,114.8,84.4,97.8,114.2,89.2,0.0,0.0,0.0,0.0,0,26.8,43.2,45,26.74,80,6,Dubai,UAE,25.2048,55.2708
2019-06-13,108.8,84.7,95.0,109.3,82.8,0.0,0.0,0.0,0.0,1,23.2,41.4,328,26.53,87,8,Dubai,UAE,25.2048,55.2708
2019-06-14,107.2,83.1,92.3,108.4,91.4,0.0,0.0,0.0,0.0,3,27.5,46.4,244,26.47,94,19,Dubai,UAE,25.2048,55.2708
2019-06-15,103.4,81.7,90.8,109.4,93.7,0.0,0.0,0.0,0.0,3,21.5,38.9,261,26.78,99,27,Dubai,UAE,25.2048,55.2708
2019-06-16,103.6,80.7,91.8,109.4,91.2,0.0,0.0,0.0,0.0,3,19.6,34.9,330,26.65,95,20,Dubai,UAE,25.2048,55.2708
2019-06-17,102.8,82.3,91.6,108.7,88.3,0.0,0.0,0.0,0.0,3,21.7,38.9,266,26.92,94,28,Dubai,UAE,25.2048,55.2708
2019-06-18,99.5,82.5,90.9,110.0,93.3,0.0,0.0,0.0,0.0,0,18.9,35.6,264,26.41,94,44,Dubai,UAE,25.2048,55.2708
2019-06-19,99.9,89.2,93.3,109.1,96.6,0.0,0.0,0.0,0.0,0,24.1,41.4,256,26.66,79,44,Dubai,UAE,25.2048,55.2708
2019-06-20,107.7,84.8,94.6,113.1,90.2,0.0,0.0,0.0,0.0,1,23.2,47.5,219,25.68,77,24,Dubai,UAE,25.2048,55.2708
2019-06-21,102.1,87.2,93.8,112.1,98.2,0.0,0.0,0.0,0.0,1,22.7,40.0,3,24.17,80,37,Dubai,UAE,25.2048,55.2708
2019-06-22,100.3,88.2,94.3,113.8,102.2,0.0,0.0,0.0,0.0,0,26.2,43.9,342,25.28,92,49,Dubai,UAE,25.2048,55.2708
2019-06-23,102.7,89.0,95.3,110.0,102.5,0.0,0.0,0.0,0.0,3,20.8,36.7,300,24.68,89,35,Dubai,UAE,25.2048,55.2708
2019-06-24,101.9,89.7,95.8,108.4,98.8,0.0,0.0,0.0,0.0,0,24.0,39.6,290,25.76,67,33,Dubai,UAE,25.2048,55.2708
2019-06-25,105.2,85.3,94.5,110.2,89.9,0.0,0.0,0.0,0.0,1,21.4,38.5,304,25.83,67,22,Dubai,UAE,25.2048,55.2708
2019-06-26,106.2,89.0,95.8,110.7,94.1,0.0,0.0,0.0,0.0,0,25.7,44.3,177,25.68,78,26,Dubai,UAE,25.2048,55.2708
2019-06-27,106.4,86.7,94.8,110.4,94.4,0.0,0.0,0.0,0.0,1,29.3,46.4,252,25.16,96,28,Dubai,UAE,25.2048,55.2708
2019-06-28,106.0,85.1,95.2,109.6,93.6,0.0,0.0,0.0,0.0,0,22.7,40.0,251,25.96,81,25,Dubai,UAE,25.2048,55.2708
2019-06-29,108.3,85.1,95.2,105.8,83.4,0.0,0.0,0.0,0.0,0,22.5,40.0,239,26.54,63,14,Dubai,UAE,25.2048,55.2708
2019-06-30,104.5,83.4,93.4,106.4,84.8,0.0,0.0,0.0,0.0,0,25.9,43.9,239,26.27,70,18,Dubai,UAE,25.2048,55.2708
2019-07-01,102.1,85.6,93.7,108.3,93.7,0.0,0.0,0.0,0.0,0,25.5,43.6,253,26.29,78,37,Dubai,UAE,25.2048,55.2708
2019-07-02,99.7,85.6,93.2,108.3,94.3,0.0,0.0,0.0,0.0,0,21.0,38.2,244,25.83,80,42,Dubai,UAE,25.2048,55.2708
2019-07-03,102.7,83.5,92.9,107.8,89.3,0.0,0.0,0.0,0.0,0,23.6,41.0,342,25.73,85,24,Dubai,UAE,25.2048,55.2708
2019-07-04,106.0,87.5,94.5,111.8,96.5,0.0,0.0,0.0,0.0,1,25.1,43.2,347,25.12,85,25,Dubai,UAE,25.2048,55.2708
2019-07-05,105.2,86.4,93.6,113.8,99.5,0.0,0.0,0.0,0.0,1,22.8,40.3,243,24.81,88,29,Dubai,UAE,25.2048,55.2708
2019-07-06,103.1,85.4,92.6,112.2,97.3,0.0,0.0,0.0,0.0,2,21.7,38.5,237,24.85,91,39,Dubai,UAE,25.2048,55.2708
2019-07-07,102.1,87.0,93.3,108.9,98.1,0.0,0.0,0.0,0.0,2,23.8,38.9,252,25.39,80,34,Dubai,UAE,25.2048,55.2708
2019-07-08,99.9,84.0,92.0,109.2,93.5,0.0,0.0,0.0,0.0,0,20.5,37.4,275,25.26,84,40,Dubai,UAE,25.2048,55.2708
2019-07-09,99.8,87.4,93.6,109.5,98.1,0.0,0.0,0.0,0.0,3,22.5,37.4,250,25.31,88,45,Dubai,UAE,25.2048,55.2708
2019-07-10,99.8,90.9,95.4,106.6,97.2,0.0,0.0,0.0,0.0,3,30.7,50.0,266,25.39,62,45,Dubai,UAE,25.2048,55.2708
2019-07-11,101.5,83.0,93.1,106.9,84.1,0.0,0.0,0.0,0.0,3,19.2,31.3,236,25.72,70,26,Dubai,UAE,25.2048,55.2708
2019-07-12,100.4,85.2,92.3,108.9,89.4,0.0,0.0,0.0,0.0,3,21.6,38.5,238,24.76,79,42,Dubai,UAE,25.2048,55.2708
2019-07-13,101.9,85.1,92.6,109.3,99.1,0.0,0.0,0.0,0.0,1,21.0,37.8,309,24.67,92,33,Dubai,UAE,25.2048,55.2708
2019-07-14,104.8,87.7,93.9,108.4,93.2,0.0,0.0,0.0,0.0,2,28.5,48.2,247,24.48,81,28,Dubai,UAE,25.2048,55.2708
2019-07-15,99.8,86.4,93.1,106.0,98.2,0.0,0.0,0.0,0.0,0,27.6,43.9,239,24.62,89,36,Dubai,UAE,25.2048,55.2708
2019-07-16,101.9,85.6,93.5,106.7,92.4,0.0,0.0,0.0,0.0,0,27.9,44.6,232,24.58,74,38,Dubai,UAE,25.2048,55.2708
2019-07-17,99.3,85.7,92.6,112.1,92.8,0.0,0.0,0.0,0.0,1,19.0,33.5,260,24.48,77,45,Dubai,UAE,25.2048,55.2708
2019-07-18,97.6,87.6,92.4,111.2,101.9,0.0,0.0,0.0,0.0,2,24.4,43.2,307,23.2,85,59,Dubai,UAE,25.2048,55.2708
2019-07-19,103.7,89.8,95.0,114.3,104.5,0.0,0.0,0.0,0.0,0,28.2,47.2,355,23.81,85,40,Dubai,UAE,25.2048,55.2708
2019-07-20,108.9,89.2,97.5,116.7,95.9,0.0,0.0,0.0,0.0,0,29.9,49.0,42,23.8,75,29,Dubai,UAE,25.2048,55.2708
2019-07-21,105.8,88.4,96.2,112.8,96.4,0.0,0.0,0.0,0.0,0,23.9,41.8,359,24.32,70,29,Dubai,UAE,25.2048,55.2708
2019-07-22,104.2,91.2,96.2,112.8,102.4,0.0,0.0,0.0,0.0,3,20.6,38.2,354,24.18,78,34,Dubai,UAE,25.2048,55.2708
2019-07-23,109.1,89.9,97.2,116.7,95.6,0.0,0.0,0.0,0.0,1,27.2,45.7,61,24.04,77,27,Dubai,UAE,25.2048,55.2708
2019-07-24,105.0,89.9,95.9,114.9,94.2,0.0,0.0,0.0,0.0,2,26.1,45.4,61,23.88,63,34,Dubai,UAE,25.2048,55.2708
2019-07-25,103.2,90.5,95.2,109.9,92.9,0.0,0.0,0.0,0.0,2,28.5,47.9,224,23.94,62,36,Dubai,UAE,25.2048,55.2708
2019-07-26,105.5,90.1,96.2,110.7,94.3,0.0,0.0,0.0,0.0,0,30.2,47.5,233,23.88,78,32,Dubai,UAE,25.2048,55.2708
2019-07-27,108.4,85.7,96.1,108.8,94.5,0.0,0.0,0.0,0.0,1,34.3,53.6,215,24.7,85,22,Dubai,UAE,25.2048,55.2708
2019-07-28,109.8,88.1,98.4,113.8,92.6,0.0,0.0,0.0,0.0,1,31.0,48.2,168,23.97,56,25,Dubai,UAE,25.2048,55.2708
2019-07-29,107.3,92.9,99.2,112.3,98.4,0.0,0.0,0.0,0.0,3,26.1,45.0,256,23.95,58,29,Dubai,UAE,25.2048,55.2708
2019-07-30,108.3,89.7,97.7,111.9,94.8,0.0,0.0,0.0,0.0,3,28.1,44.6,236,23.76,60,24,Dubai,UAE,25.2048,55.2708
2019-07-31,108.2,93.3,98.2,110.6,97.5,0.0,0.0,0.0,0.0,3,27.9,45.0,230,22.13,69,25,Dubai,UAE,25.2048,55.2708
2019-08-01,105.9,90.6,95.8,109.9,96.2,0.0,0.0,0.0,0.0,3,28.0,46.1,244,23.94,85,26,Dubai,UAE,25.2048,55.2708
2019-08-02,101.1,86.1,94.1,108.2,99.9,0.0,0.0,0.0,0.0,2,20.6,37.4,242,24.43,93,35,Dubai,UAE,25.2048,55.2708
2019-08-03,102.7,87.9,94.5,106.9,88.2,0.0,0.0,0.0,0.0,3,12.9,24.8,297,13.65,79,14,Dubai,UAE,25.2048,55.2708
2019-08-04,103.5,85.3,93.0,109.0,93.0,0.0,0.0,0.0,0.0,2,24.5,41.8,261,23.3,83,19,Dubai,UAE,25.2048,55.2708
2019-08-05,101.1,86.4,94.1,108.2,99.7,0.0,0.0,0.0,0.0,2,25.5,43.6,244,24.33,88,41,Dubai,UAE,25.2048,55.2708
2019-08-06,101.1,87.5,94.5,108.1,95.2,0.0,0.0,0.0,0.0,2,28.5,47.5,246,24.38,71,42,Dubai,UAE,25.2048,55.2708
2019-08-07,100.6,86.0,93.5,109.2,92.5,0.0,0.0,0.0,0.0,3,22.7,37.4,238,24.49,78,42,Dubai,UAE,25.2048,55.2708
2019-08-08,101.2,88.1,94.4,112.5,99.6,0.0,0.0,0.0,0.0,3,21.6,36.0,240,23.38,85,46,Dubai,UAE,25.2048,55.2708
2019-08-09,113.3,88.7,101.0,116.0,99.5,0.0,0.0,0.0,0.0,3,28.8,46.1,65,23.93,92,17,Dubai,UAE,25.2048,55.2708
2019-08-10,108.9,90.3,98.4,116.6,94.6,0.0,0.0,0.0,0.0,3,20.7,36.7,26,23.69,79,26,Dubai,UAE,25.2048,55.2708
2019-08-11,99.9,88.1,93.3,110.5,103.1,0.0,0.0,0.0,0.0,3,21.8,39.6,270,24.06,87,47,Dubai,UAE,25.2048,55.2708
2019-08-12,101.5,85.6,93.3,110.3,98.8,0.0,0.0,0.0,0.0,3,22.3,38.9,255,23.59,93,39,Dubai,UAE,25.2048,55.2708
2019-08-13,100.4,90.9,95.9,112.5,100.9,0.0,0.0,0.0,0.0,3,22.7,40.0,335,22.02,78,39,Dubai,UAE,25.2048,55.2708
2019-08-14,106.6,91.8,97.7,115.4,101.7,0.0,0.0,0.0,0.0,3,24.2,42.5,348,23.59,79,32,Dubai,UAE,25.2048,55.2708
2019-08-15,113.5,90.7,98.7,114.0,96.5,0.0,0.0,0.0,0.0,2,25.4,46.1,28,24.05,83,10,Dubai,UAE,25.2048,55.2708
2019-08-16,110.1,88.9,97.2,113.5,89.3,0.0,0.0,0.0,0.0,0,26.9,46.8,10,23.94,67,18,Dubai,UAE,25.2048,55.2708
2019-08-17,107.2,88.1,95.5,110.6,98.8,0.0,0.0,0.0,0.0,0,23.7,42.5,340,23.86,85,19,Dubai,UAE,25.2048,55.2708
2019-08-18,103.1,89.4,96.8,112.3,91.7,0.0,0.0,0.0,0.0,1,25.0,41.8,18,23.09,72,31,Dubai,UAE,25.2048,55.2708
2019-08-19,107.8,88.6,96.6,113.5,91.7,0.0,0.0,0.0,0.0,1,22.7,39.2,43,23.46,68,21,Dubai,UAE,25.2048,55.2708
2019-08-20,105.5,84.7,94.8,110.1,88.3,0.0,0.0,0.0,0.0,0,22.7,40.7,318,24.07,67,25,Dubai,UAE,25.2048,55.2708
2019-08-21,102.1,85.2,93.0,106.1,92.6,0.0,0.0,0.0,0.0,0,23.7,42.1,281,24.0,78,30,Dubai,UAE,25.2048,55.2708
2019-08-22,98.6,85.6,92.5,109.0,97.1,0.0,0.0,0.0,0.0,0,21.0,38.5,4,23.74,82,47,Dubai,UAE,25.2048,55.2708
2019-08-23,107.5,88.1,97.0,110.4,94.2,0.0,0.0,0.0,0.0,1,24.7,40.7,35,22.69,65,19,Dubai,UAE,25.2048,55.2708
2019-08-24,107.1,87.4,96.7,108.6,91.5,0.0,0.0,0.0,0.0,0,21.5,37.1,240,23.7,68,19,Dubai,UAE,25.2048,55.2708
2019-08-25,104.4,85.0,93.7,108.1,86.5,0.0,0.0,0.0,0.0,0,21.8,39.2,287,24.07,79,22,Dubai,UAE,25.2048,55.2708
2019-08-26,102.3,82.5,91.8,108.3,91.0,0.0,0.0,0.0,0.0,0,25.6,43.6,334,24.26,82,28,Dubai,UAE,25.2048,55.2708
2019-08-27,106.6,83.2,93.1,109.8,96.8,0.0,0.0,0.0,0.0,3,25.2,43.9,19,23.6,99,18,Dubai,UAE,25.2048,55.2708
2019-08-28,110.0,82.6,94.1,110.1,84.8,0.0,0.0,0.0,0.0,0,29.2,49.0,13,24.06,79,12,Dubai,UAE,25.2048,55.2708
2019-08-29,109.1,81.2,94.1,109.1,84.8,0.0,0.0,0.0,0.0,2,24.9,41.8,310,24.57,84,11,Dubai,UAE,25.2048,55.2708
2019-08-30,102.6,81.1,91.8,108.7,84.8,0.0,0.0,0.0,0.0,3,21.8,38.5,298,24.49,79,25,Dubai,UAE,25.2048,55.2708
2019-08-31,100.4,80.0,91.3,109.9,87.6,0.0,0.0,0.0,0.0,3,17.6,33.5,261,24.1,85,35,Dubai,UAE,25.2048,55.2708
